"Specialism","Expertise","Expertise_clean","Value","Threshold","id","response","indicator"
"Secure System Architecture & Design","Law & Regulation","cyber_security_law_regulation",NA,0,"49",9.54,0
"Secure System Architecture & Design","Malware & Attack Technologies","malware_attack_technologies",NA,0,"49",12.14,0
"Secure System Architecture & Design","Adversarial Behaviours","adversarial_behaviours",NA,0,"49",26.88,0
"Secure System Architecture & Design","Forensics","forensics",NA,0,"49",0.87,0
"Secure System Architecture & Design","Security Operations & Incident Management","security_operations_incident_management",NA,0,"49",3.76,0
"Secure System Architecture & Design","Cryptography","cryptography","Related",60,"49",10.98,10.98
"Secure System Architecture & Design","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"49",0,0
"Secure System Architecture & Design","Distributed Systems Security","distributed_systems_security","Related",60,"49",0,0
"Secure System Architecture & Design","Formal Methods for Security","formal_methods_for_security",NA,0,"49",1.45,0
"Secure System Architecture & Design","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"49",0,0
"Secure System Architecture & Design","Software Security","software_security","Core",90,"49",0,0
"Secure System Architecture & Design","Web & Mobile Security","web_mobile_security","Related",60,"49",0,0
"Secure System Architecture & Design","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"49",6.94,6.94
"Secure System Architecture & Design","Network Security","network_security","Wider",30,"49",8.67,8.67
"Secure System Architecture & Design","Hardware Security","hardware_security","Core",90,"49",0,0
"Secure System Architecture & Design","Applied Cryptography","applied_cryptography",NA,0,"49",0,0
"Secure System Architecture & Design","Cyber Physical Systems","cyber_physical_systems",NA,0,"49",0,0
"Secure System Architecture & Design","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"49",5.78,0
"Secure System Architecture & Design (Industrial Control Systems)","Risk Management & Governance","risk_management_governance",NA,0,"49",59.83,0
"Secure System Architecture & Design (Industrial Control Systems)","Human Factors","human_factors_and_usable_security",NA,0,"49",53.47,0
"Secure System Architecture & Design (Industrial Control Systems)","Privacy & Online Rights","privacy_online_rights",NA,0,"49",6.94,0
"Secure System Architecture & Design (Industrial Control Systems)","Law & Regulation","cyber_security_law_regulation",NA,0,"49",9.54,0
"Secure System Architecture & Design (Industrial Control Systems)","Malware & Attack Technologies","malware_attack_technologies",NA,0,"49",12.14,0
"Secure System Architecture & Design (Industrial Control Systems)","Adversarial Behaviours","adversarial_behaviours",NA,0,"49",26.88,0
"Secure System Architecture & Design (Industrial Control Systems)","Forensics","forensics",NA,0,"49",0.87,0
"Secure System Architecture & Design (Industrial Control Systems)","Security Operations & Incident Management","security_operations_incident_management",NA,0,"49",3.76,0
"Secure System Architecture & Design (Industrial Control Systems)","Cryptography","cryptography","Related",60,"49",10.98,10.98
"Secure System Architecture & Design (Industrial Control Systems)","Operating Systems & Virtualisation Security","operating_systems_virtualisation_security","Related",60,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Distributed Systems Security","distributed_systems_security","Related",60,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Formal Methods for Security","formal_methods_for_security",NA,0,"49",1.45,0
"Secure System Architecture & Design (Industrial Control Systems)","Authentication, Authorisation & Accountability","authentication_authorisation_accountability",NA,0,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Software Security","software_security","Core",90,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Web & Mobile Security","web_mobile_security","Related",60,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Secure Software Lifecycle","secure_software_lifecycle","Core",90,"49",6.94,6.94
"Secure System Architecture & Design (Industrial Control Systems)","Network Security","network_security","Wider",30,"49",8.67,8.67
"Secure System Architecture & Design (Industrial Control Systems)","Hardware Security","hardware_security","Core",90,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Applied Cryptography","applied_cryptography",NA,0,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Cyber Physical Systems","cyber_physical_systems","Core",90,"49",0,0
"Secure System Architecture & Design (Industrial Control Systems)","Physical Layer & Telecoms Security","physical_layer_and_telecommunications_security",NA,0,"49",5.78,0
"Cyber Security Audit & Assurance","Risk Management & Governance","risk_management_governance","Core",90,"49",59.83,59.83
"Cyber Security Audit & Assurance","Human Factors","human_factors_and_usable_security","Related",60,"49",53.47,53.47
"Cyber Security Audit & Assurance","Privacy & Online Rights","privacy_online_rights","Wider",30,"49",6.94,6.94
"Cyber Security Audit & Assurance","Law & Regulation","cyber_security_law_regulation","Core",90,"49",9.54,9.54
"Cyber Security Audit & Assurance","Malware & Attack Technologies","malware_attack_technologies",NA,0,"49",12.14,0
"Cyber Security Audit & Assurance","Adversarial Behaviours","adversarial_behaviours","Wider",30,"49",26.88,26.88
"Cyber Security Audit & Assurance","Forensics","forensics",NA,0,"49",0.87,0
"Cyber Security Audit & Assurance","Security Operations & Incident Management","security_operations_incident_management","Related",60,"49",3.76,3.76
"Cyber Security Audit & Assurance","Cryptography","cryptography",NA,0,"49",10.98,0
