"","id","permutation","test_max","reference_max","alignment_index","n_permutations"
"300","2","Cyber Security Governance & Risk Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"301","2","Cyber Security Governance & Risk Management, Network Monitoring & Intrusion Detection",90,200,0.45,2
"302","2","Cyber Security Governance & Risk Management, Secure Operations",60,150.21,0.399440782903934,2
"303","2","Cyber Security Governance & Risk Management, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"304","2","Cyber Security Governance & Risk Management, Secure System Architecture & Design",0,0,NA,2
"305","2","Cyber Security Governance & Risk Management, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"306","2","Cyber Security Governance & Risk Management, Secure System Development",0,0,NA,2
"307","2","Cyber Security Governance & Risk Management, Secure System Development (Industrial Control Systems)",0,0,NA,2
"308","2","Cyber Security Governance & Risk Management, Security Testing",120,200,0.6,2
"309","2","Cyber Security Governance & Risk Management, Vulnerability Management",120,200,0.6,2
"310","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Security Management",90,250.21,0.359697853802806,2
"311","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"312","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Data Protection & Privacy",0,0,NA,2
"313","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics",110.21,150.21,0.73370614473071,2
"314","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"315","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Identity & Access Management",30,100,0.3,2
"316","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,2
"317","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"318","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Network Monitoring & Intrusion Detection",90,200,0.45,2
"319","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations",60,150.21,0.399440782903934,2
"320","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"321","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design",0,0,NA,2
"322","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"323","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development",0,0,NA,2
"324","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Secure System Development (Industrial Control Systems)",0,0,NA,2
"325","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Security Testing",120,200,0.6,2
"326","2","Cyber Security Governance & Risk Management (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"327","2","Cyber Security Management, Cyber Threat Intelligence",210,250.21,0.839294992206546,2
"328","2","Cyber Security Management, Data Protection & Privacy",90,250.21,0.359697853802806,2
"329","2","Cyber Security Management, Digital Forensics",110.21,250.21,0.440470005195636,2
"330","2","Cyber Security Management, Digital Forensics (Industrial Control Systems)",110.21,250.21,0.440470005195636,2
"331","2","Cyber Security Management, Identity & Access Management",90,250.21,0.359697853802806,2
"332","2","Cyber Security Management, Incident response",150,250.21,0.599496423004676,2
"333","2","Cyber Security Management, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"334","2","Cyber Security Management, Network Monitoring & Intrusion Detection",90,250.21,0.359697853802806,2
"335","2","Cyber Security Management, Secure Operations",90,250.21,0.359697853802806,2
"336","2","Cyber Security Management, Secure Operations (Industrial control systems)",90,250.21,0.359697853802806,2
"337","2","Cyber Security Management, Secure System Architecture & Design",90,250.21,0.359697853802806,2
"338","2","Cyber Security Management, Secure System Architecture & Design (Industrial Control Systems)",90,250.21,0.359697853802806,2
"339","2","Cyber Security Management, Secure System Development",90,250.21,0.359697853802806,2
"340","2","Cyber Security Management, Secure System Development (Industrial Control Systems)",90,250.21,0.359697853802806,2
"341","2","Cyber Security Management, Security Testing",120,250.21,0.479597138403741,2
"342","2","Cyber Security Management, Vulnerability Management",120,250.21,0.479597138403741,2
"343","2","Cyber Threat Intelligence, Data Protection & Privacy",210,250.21,0.839294992206546,2
"344","2","Cyber Threat Intelligence, Digital Forensics",210,250.21,0.839294992206546,2
"345","2","Cyber Threat Intelligence, Digital Forensics (Industrial Control Systems)",210,250.21,0.839294992206546,2
"346","2","Cyber Threat Intelligence, Identity & Access Management",210,250.21,0.839294992206546,2
"347","2","Cyber Threat Intelligence, Incident response",210,250.21,0.839294992206546,2
"348","2","Cyber Threat Intelligence, Incident response (Industrial Control Systems)",210,250.21,0.839294992206546,2
"349","2","Cyber Threat Intelligence, Network Monitoring & Intrusion Detection",210,250.21,0.839294992206546,2
"350","2","Cyber Threat Intelligence, Secure Operations",210,250.21,0.839294992206546,2
"351","2","Cyber Threat Intelligence, Secure Operations (Industrial control systems)",210,250.21,0.839294992206546,2
"352","2","Cyber Threat Intelligence, Secure System Architecture & Design",210,250.21,0.839294992206546,2
"353","2","Cyber Threat Intelligence, Secure System Architecture & Design (Industrial Control Systems)",210,250.21,0.839294992206546,2
"354","2","Cyber Threat Intelligence, Secure System Development",210,250.21,0.839294992206546,2
"355","2","Cyber Threat Intelligence, Secure System Development (Industrial Control Systems)",210,250.21,0.839294992206546,2
"356","2","Cyber Threat Intelligence, Security Testing",210,250.21,0.839294992206546,2
"357","2","Cyber Threat Intelligence, Vulnerability Management",210,250.21,0.839294992206546,2
"358","2","Data Protection & Privacy, Digital Forensics",110.21,150.21,0.73370614473071,2
"359","2","Data Protection & Privacy, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"360","2","Data Protection & Privacy, Identity & Access Management",30,100,0.3,2
"361","2","Data Protection & Privacy, Incident response",150,250.21,0.599496423004676,2
"362","2","Data Protection & Privacy, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"363","2","Data Protection & Privacy, Network Monitoring & Intrusion Detection",90,200,0.45,2
"364","2","Data Protection & Privacy, Secure Operations",60,150.21,0.399440782903934,2
"365","2","Data Protection & Privacy, Secure Operations (Industrial control systems)",60,150.21,0.399440782903934,2
"366","2","Data Protection & Privacy, Secure System Architecture & Design",0,0,NA,2
"367","2","Data Protection & Privacy, Secure System Architecture & Design (Industrial Control Systems)",0,0,NA,2
"368","2","Data Protection & Privacy, Secure System Development",0,0,NA,2
"369","2","Data Protection & Privacy, Secure System Development (Industrial Control Systems)",0,0,NA,2
"370","2","Data Protection & Privacy, Security Testing",120,200,0.6,2
"371","2","Data Protection & Privacy, Vulnerability Management",120,200,0.6,2
"372","2","Digital Forensics, Digital Forensics (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"373","2","Digital Forensics, Identity & Access Management",110.21,150.21,0.73370614473071,2
"374","2","Digital Forensics, Incident response",150,250.21,0.599496423004676,2
"375","2","Digital Forensics, Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"376","2","Digital Forensics, Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"377","2","Digital Forensics, Secure Operations",110.21,150.21,0.73370614473071,2
"378","2","Digital Forensics, Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"379","2","Digital Forensics, Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"380","2","Digital Forensics, Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"381","2","Digital Forensics, Secure System Development",110.21,150.21,0.73370614473071,2
"382","2","Digital Forensics, Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"383","2","Digital Forensics, Security Testing",120,200,0.6,2
"384","2","Digital Forensics, Vulnerability Management",120,200,0.6,2
"385","2","Digital Forensics (Industrial Control Systems), Identity & Access Management",110.21,150.21,0.73370614473071,2
"386","2","Digital Forensics (Industrial Control Systems), Incident response",150,250.21,0.599496423004676,2
"387","2","Digital Forensics (Industrial Control Systems), Incident response (Industrial Control Systems)",150,250.21,0.599496423004676,2
"388","2","Digital Forensics (Industrial Control Systems), Network Monitoring & Intrusion Detection",110.21,200,0.55105,2
"389","2","Digital Forensics (Industrial Control Systems), Secure Operations",110.21,150.21,0.73370614473071,2
"390","2","Digital Forensics (Industrial Control Systems), Secure Operations (Industrial control systems)",110.21,150.21,0.73370614473071,2
"391","2","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design",110.21,150.21,0.73370614473071,2
"392","2","Digital Forensics (Industrial Control Systems), Secure System Architecture & Design (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"393","2","Digital Forensics (Industrial Control Systems), Secure System Development",110.21,150.21,0.73370614473071,2
"394","2","Digital Forensics (Industrial Control Systems), Secure System Development (Industrial Control Systems)",110.21,150.21,0.73370614473071,2
"395","2","Digital Forensics (Industrial Control Systems), Security Testing",120,200,0.6,2
"396","2","Digital Forensics (Industrial Control Systems), Vulnerability Management",120,200,0.6,2
"397","2","Identity & Access Management, Incident response",150,250.21,0.599496423004676,2
